time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.3429e-06	3042.67
1	1.3429e-06	3.31832e-06	3042.67
2	3.31832e-06	6.22422e-06	1983.11
3	6.22422e-06	1.04989e-05	1173.71
4	1.04989e-05	1.67869e-05	3058.75
5	1.67869e-05	2.60368e-05	4396.94
6	2.60368e-05	3.96436e-05	3708.29
7	3.96436e-05	5.96594e-05	3528.51
8	5.96594e-05	8.91032e-05	3814.55
9	8.91032e-05	0.000132415	4091.43
10	0.000132415	0.000196129	3984.9
11	0.000196129	0.000289852	3412.04
12	0.000289852	0.000427722	2602.83
13	0.000427722	0.00063053	1839.31
14	0.00063053	0.000928866	1163.32
15	0.000928866	0.00136772	661.46
16	0.00136772	0.00201329	411.757
17	0.00201329	0.00296294	389.552
18	0.00296294	0.00435989	605.354
19	0.00435989	inf	605.354
