time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.91517e-06	1.63962
1	1.91517e-06	4.73243e-06	1.63962
2	4.73243e-06	8.87667e-06	5051.77
3	8.87667e-06	1.49729e-05	2581.89
4	1.49729e-05	2.39407e-05	1353.96
5	2.39407e-05	3.71324e-05	1109.66
6	3.71324e-05	5.65377e-05	1035.75
7	5.65377e-05	8.50833e-05	1265.91
8	8.50833e-05	0.000127074	1722.95
9	0.000127074	0.000188844	2190.23
10	0.000188844	0.000279709	2450.35
11	0.000279709	0.000413373	2379.34
12	0.000413373	0.000609996	2044.66
13	0.000609996	0.000899231	1503.78
14	0.000899231	0.0013247	941.104
15	0.0013247	0.00195058	558.08
16	0.00195058	0.00287126	408.503
17	0.00287126	0.0042256	638.523
18	0.0042256	0.00621786	1615.75
19	0.00621786	inf	1615.75
