time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.82386e-06	5187.91
1	1.82386e-06	4.50678e-06	5187.91
2	4.50678e-06	8.45343e-06	5029.67
3	8.45343e-06	1.4259e-05	3224.83
4	1.4259e-05	2.27992e-05	2228.72
5	2.27992e-05	3.53619e-05	1720.92
6	3.53619e-05	5.3842e-05	2019.07
7	5.3842e-05	8.10265e-05	2196.4
8	8.10265e-05	0.000121015	2042.04
9	0.000121015	0.00017984	1939.4
10	0.00017984	0.000266372	1983.58
11	0.000266372	0.000393663	1963.05
12	0.000393663	0.000580911	1760.23
13	0.000580911	0.000856355	1472.63
14	0.000856355	0.00126154	1156.98
15	0.00126154	0.00185758	834.637
16	0.00185758	0.00273436	614.027
17	0.00273436	0.00402412	668.827
18	0.00402412	0.00592138	1444.64
19	0.00592138	inf	1444.64
