time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.20783e-06	5672.15
1	1.20783e-06	2.98456e-06	5672.15
2	2.98456e-06	5.59818e-06	9526.88
3	5.59818e-06	9.44287e-06	2959.77
4	9.44287e-06	1.50985e-05	3290.46
5	1.50985e-05	2.3418e-05	5707.7
6	2.3418e-05	3.56562e-05	6108.13
7	3.56562e-05	5.36588e-05	5560.05
8	5.36588e-05	8.01411e-05	5002.07
9	8.01411e-05	0.000119097	4419.47
10	0.000119097	0.000176402	3782.41
11	0.000176402	0.000260699	3084.93
12	0.000260699	0.000384701	2430.65
13	0.000384701	0.000567111	1894.07
14	0.000567111	0.00083544	1439.5
15	0.00083544	0.00123016	1064.57
16	0.00123016	0.00181079	805.74
17	0.00181079	0.00266492	655.673
18	0.00266492	0.00392137	299.036
19	0.00392137	inf	299.036
