time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.81308e-05	1723.1
1	2.81308e-05	6.42828e-05	1723.1
2	6.42828e-05	0.000110743	408.678
3	0.000110743	0.000170451	944.183
4	0.000170451	0.000247183	1083.39
5	0.000247183	0.000345794	1103.4
6	0.000345794	0.000472523	1251.49
7	0.000472523	0.000635387	1423.74
8	0.000635387	0.000844689	1379.94
9	0.000844689	0.00111367	1095.24
10	0.00111367	0.00145935	811.014
11	0.00145935	0.00190359	613.504
12	0.00190359	0.0024745	443.58
13	0.0024745	0.0032082	298.942
14	0.0032082	0.0041511	217.579
15	0.0041511	0.00536286	217.34
16	0.00536286	0.00692013	330.572
17	0.00692013	0.00892144	485.509
18	0.00892144	0.0114934	512.05
19	0.0114934	inf	512.05
