time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.80286e-05	1827.63
1	2.80286e-05	6.40492e-05	1827.63
2	6.40492e-05	0.000110341	385.52
3	0.000110341	0.000169831	894.2
4	0.000169831	0.000246285	1085.94
5	0.000246285	0.000344538	1145.17
6	0.000344538	0.000470806	1284.47
7	0.000470806	0.000633078	1431.61
8	0.000633078	0.00084162	1348.21
9	0.00084162	0.00110962	1067.03
10	0.00110962	0.00145405	817.769
11	0.00145405	0.00189667	631.448
12	0.00189667	0.00246551	456.355
13	0.00246551	0.00319654	312.121
14	0.00319654	0.00413602	233.782
15	0.00413602	0.00534337	231.691
16	0.00534337	0.00689499	323.663
17	0.00689499	0.00888902	450.488
18	0.00888902	0.0114516	529.298
19	0.0114516	inf	529.298
