time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.8055e-06	6584.39
1	1.8055e-06	4.46142e-06	6584.39
2	4.46142e-06	8.36835e-06	2199.48
3	8.36835e-06	1.41155e-05	2301
4	1.41155e-05	2.25697e-05	3494.24
5	2.25697e-05	3.5006e-05	2643.81
6	3.5006e-05	5.33e-05	2018.88
7	5.33e-05	8.0211e-05	1761.83
8	8.0211e-05	0.000119797	1729.89
9	0.000119797	0.00017803	1799.58
10	0.00017803	0.000263691	1901.81
11	0.000263691	0.000389701	1969.91
12	0.000389701	0.000575064	1872.05
13	0.000575064	0.000847736	1570.55
14	0.000847736	0.00124884	1152.37
15	0.00124884	0.00183888	809.817
16	0.00183888	0.00270683	658.336
17	0.00270683	0.00398362	712.492
18	0.00398362	0.00586179	1381.41
19	0.00586179	inf	1381.41
