time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.29555e-06	4690.66
1	1.29555e-06	3.20133e-06	4690.66
2	3.20133e-06	6.00476e-06	5073.11
3	6.00476e-06	1.01287e-05	1932.08
4	1.01287e-05	1.6195e-05	3129.25
5	1.6195e-05	2.51188e-05	3518.17
6	2.51188e-05	3.82458e-05	3219.84
7	3.82458e-05	5.75559e-05	3859.86
8	5.75559e-05	8.59615e-05	4426.07
9	8.59615e-05	0.000127747	4453.54
10	0.000127747	0.000189214	3953.97
11	0.000189214	0.000279633	3298.16
12	0.000279633	0.000412641	2658.52
13	0.000412641	0.000608299	2039.18
14	0.000608299	0.000896116	1476.04
15	0.000896116	0.0013195	1012.15
16	0.0013195	0.00194231	720.532
17	0.00194231	0.00285847	722.234
18	0.00285847	0.00420617	112.002
19	0.00420617	inf	112.002
