time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.15534e-06	2478.33
1	1.15534e-06	2.85487e-06	2478.33
2	2.85487e-06	5.35491e-06	19133
3	5.35491e-06	9.03252e-06	4572.64
4	9.03252e-06	1.44424e-05	5169.07
5	1.44424e-05	2.24003e-05	5152.56
6	2.24003e-05	3.41067e-05	6693.27
7	3.41067e-05	5.1327e-05	6816.37
8	5.1327e-05	7.66584e-05	5735.31
9	7.66584e-05	0.000113922	4516.25
10	0.000113922	0.000168736	3681.02
11	0.000168736	0.00024937	3181.01
12	0.00024937	0.000367983	2668.05
13	0.000367983	0.000542467	1958.68
14	0.000542467	0.000799135	1174.36
15	0.000799135	0.0011767	655.209
16	0.0011767	0.0017321	470.671
17	0.0017321	0.00254912	2488.22
18	0.00254912	0.00375096	85.9668
19	0.00375096	inf	85.9668
