time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.77491e-06	5310.57
1	1.77491e-06	4.38584e-06	5310.57
2	4.38584e-06	8.22658e-06	4496.21
3	8.22658e-06	1.38764e-05	2733.8
4	1.38764e-05	2.21874e-05	2571.75
5	2.21874e-05	3.4413e-05	3616.43
6	3.4413e-05	5.23971e-05	2692.5
7	5.23971e-05	7.88521e-05	1820.69
8	7.88521e-05	0.000117768	1639.94
9	0.000117768	0.000175014	1759.33
10	0.000175014	0.000259224	1951.02
11	0.000259224	0.000383099	2056.79
12	0.000383099	0.000565322	1924.56
13	0.000565322	0.000833375	1577.7
14	0.000833375	0.00122769	1184.17
15	0.00122769	0.00180773	858.758
16	0.00180773	0.00266098	647.572
17	0.00266098	0.00391613	638.134
18	0.00391613	0.00576248	659.173
19	0.00576248	inf	659.173
