time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.84134e-06	2746.25
1	1.84134e-06	4.54999e-06	2746.25
2	4.54999e-06	8.53447e-06	4599.9
3	8.53447e-06	1.43957e-05	3779.93
4	1.43957e-05	2.30177e-05	3911.94
5	2.30177e-05	3.57009e-05	2813.02
6	3.57009e-05	5.43581e-05	1628.42
7	5.43581e-05	8.18033e-05	1434.24
8	8.18033e-05	0.000122176	1607.34
9	0.000122176	0.000181564	1842.41
10	0.000181564	0.000268926	2021.43
11	0.000268926	0.000397437	2066.09
12	0.000397437	0.00058648	1880.44
13	0.00058648	0.000864565	1512.96
14	0.000864565	0.00127363	1118.3
15	0.00127363	0.00187538	790.058
16	0.00187538	0.00276057	627.402
17	0.00276057	0.0040627	694.116
18	0.0040627	0.00597815	958.59
19	0.00597815	inf	958.59
