time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.18404e-06	5416.17
1	1.18404e-06	2.92578e-06	5416.17
2	2.92578e-06	5.48792e-06	6290.53
3	5.48792e-06	9.25688e-06	2611.33
4	9.25688e-06	1.48011e-05	3559.44
5	1.48011e-05	2.29568e-05	6220.86
6	2.29568e-05	3.49539e-05	6976.08
7	3.49539e-05	5.26019e-05	6070.69
8	5.26019e-05	7.85626e-05	5091.76
9	7.85626e-05	0.000116751	4362.14
10	0.000116751	0.000172927	3694.73
11	0.000172927	0.000255564	3076.45
12	0.000255564	0.000377124	2547.84
13	0.000377124	0.000555941	2037.85
14	0.000555941	0.000818985	1492.09
15	0.000818985	0.00120593	996.364
16	0.00120593	0.00177513	642.33
17	0.00177513	0.00261243	457
18	0.00261243	0.00384413	544.454
19	0.00384413	inf	544.454
