time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.89517e-05	1678.87
1	2.89517e-05	6.61585e-05	1678.87
2	6.61585e-05	0.000113974	498.636
3	0.000113974	0.000175424	977.628
4	0.000175424	0.000254395	1149.55
5	0.000254395	0.000355884	1170.98
6	0.000355884	0.000486311	1238.69
7	0.000486311	0.000653927	1343.85
8	0.000653927	0.000869336	1277.38
9	0.000869336	0.00114617	1011.21
10	0.00114617	0.00150193	760.717
11	0.00150193	0.00195914	590.181
12	0.00195914	0.00254671	452.602
13	0.00254671	0.00330181	341.352
14	0.00330181	0.00427223	281.904
15	0.00427223	0.00551934	301.918
16	0.00551934	0.00712205	396.051
17	0.00712205	0.00918175	452.24
18	0.00918175	0.0118287	96.5668
19	0.0118287	inf	96.5668
