time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.27636e-06	6332.33
1	1.27636e-06	3.15392e-06	6332.33
2	3.15392e-06	5.91584e-06	4672.25
3	5.91584e-06	9.97868e-06	3591.17
4	9.97868e-06	1.59552e-05	4024.52
5	1.59552e-05	2.47468e-05	4374.42
6	2.47468e-05	3.76794e-05	3999.08
7	3.76794e-05	5.67036e-05	4202.8
8	5.67036e-05	8.46885e-05	4569.77
9	8.46885e-05	0.000125855	4562.12
10	0.000125855	0.000186411	4104.3
11	0.000186411	0.000275491	3412.6
12	0.000275491	0.00040653	2573.12
13	0.00040653	0.00059929	1771.2
14	0.00059929	0.000882845	1191.38
15	0.000882845	0.00129996	868.856
16	0.00129996	0.00191354	766.266
17	0.00191354	0.00281614	1195.27
18	0.00281614	0.00414387	81.0106
19	0.00414387	inf	81.0106
