time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.75993e-06	4191.81
1	1.75993e-06	4.34884e-06	4191.81
2	4.34884e-06	8.15716e-06	1859.6
3	8.15716e-06	1.37593e-05	3136.08
4	1.37593e-05	2.20001e-05	2348.04
5	2.20001e-05	3.41226e-05	1476.09
6	3.41226e-05	5.1955e-05	1287.77
7	5.1955e-05	7.81867e-05	1884.56
8	7.81867e-05	0.000116774	1696.83
9	0.000116774	0.000173537	1652.05
10	0.000173537	0.000257037	1690.22
11	0.000257037	0.000379866	1767.39
12	0.000379866	0.000560551	1776.59
13	0.000560551	0.000826343	1668.32
14	0.000826343	0.00121733	1459.17
15	0.00121733	0.00179247	1163.71
16	0.00179247	0.00263852	708.487
17	0.00263852	0.00388308	1144.72
18	0.00388308	0.00571386	393636
19	0.00571386	inf	393636
