time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.88351e-06	2830.83
1	1.88351e-06	4.6542e-06	2830.83
2	4.6542e-06	8.72994e-06	1985.44
3	8.72994e-06	1.47254e-05	3707.02
4	1.47254e-05	2.35449e-05	1852.15
5	2.35449e-05	3.65186e-05	888.291
6	3.65186e-05	5.56031e-05	1046.94
7	5.56031e-05	8.36769e-05	1446.59
8	8.36769e-05	0.000124974	2002.27
9	0.000124974	0.000185723	2427.63
10	0.000185723	0.000275085	2609.87
11	0.000275085	0.00040654	2428.01
12	0.00040654	0.000599912	1934.32
13	0.000599912	0.000884367	1361.63
14	0.000884367	0.00130281	878.176
15	0.00130281	0.00191834	584.027
16	0.00191834	0.0028238	530.489
17	0.0028238	0.00415575	1671.54
18	0.00415575	0.00611507	32.17
19	0.00611507	inf	32.17
