time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.20074e-06	2.61516
1	1.20074e-06	2.96706e-06	2.61516
2	2.96706e-06	5.56535e-06	13777.6
3	5.56535e-06	9.38749e-06	6079.32
4	9.38749e-06	1.50099e-05	4469.24
5	1.50099e-05	2.32807e-05	4272.5
6	2.32807e-05	3.54471e-05	5437.58
7	3.54471e-05	5.33441e-05	6138.62
8	5.33441e-05	7.96711e-05	5619.26
9	7.96711e-05	0.000118399	4565.81
10	0.000118399	0.000175367	3682.45
11	0.000175367	0.00025917	3048.47
12	0.00025917	0.000382445	2471.28
13	0.000382445	0.000563785	1871.49
14	0.000563785	0.00083054	1315.99
15	0.00083054	0.00122294	895.227
16	0.00122294	0.00180017	707.834
17	0.00180017	0.0026493	1556.59
18	0.0026493	0.00389837	149.647
19	0.00389837	inf	149.647
