time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.80998e-06	2837.21
1	1.80998e-06	4.4725e-06	2837.21
2	4.4725e-06	8.38912e-06	3669.26
3	8.38912e-06	1.41506e-05	3147.46
4	1.41506e-05	2.26257e-05	2373.4
5	2.26257e-05	3.50929e-05	1068.16
6	3.50929e-05	5.34324e-05	1114.38
7	5.34324e-05	8.04101e-05	1572.69
8	8.04101e-05	0.000120095	2252.5
9	0.000120095	0.000178472	2772.32
10	0.000178472	0.000264346	2840.83
11	0.000264346	0.000390668	2493.57
12	0.000390668	0.000576491	1958.05
13	0.000576491	0.000849841	1399.6
14	0.000849841	0.00125194	933.919
15	0.00125194	0.00184344	658.373
16	0.00184344	0.00271355	591.63
17	0.00271355	0.00399351	1253.25
18	0.00399351	0.00587634	72.5462
19	0.00587634	inf	72.5462
