time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.82299e-06	5.15008
1	1.82299e-06	4.50464e-06	5.15008
2	4.50464e-06	8.4494e-06	5850.83
3	8.4494e-06	1.42522e-05	1773.08
4	1.42522e-05	2.27883e-05	1480.21
5	2.27883e-05	3.53451e-05	1365.75
6	3.53451e-05	5.38163e-05	1249
7	5.38163e-05	8.09879e-05	1417.24
8	8.09879e-05	0.000120958	1867.71
9	0.000120958	0.000179754	2352.58
10	0.000179754	0.000266245	2611.84
11	0.000266245	0.000393476	2475.63
12	0.000393476	0.000580634	2075.61
13	0.000580634	0.000855947	1562.34
14	0.000855947	0.00126094	1044.55
15	0.00126094	0.00185669	661.714
16	0.00185669	0.00273305	485.215
17	0.00273305	0.0040222	511.584
18	0.0040222	0.00591856	866.509
19	0.00591856	inf	866.509
