time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.88141e-06	2899.72
1	1.88141e-06	4.64899e-06	2899.72
2	4.64899e-06	8.72017e-06	2798.25
3	8.72017e-06	1.4709e-05	4544.67
4	1.4709e-05	2.35186e-05	2468.11
5	2.35186e-05	3.64777e-05	1137.64
6	3.64777e-05	5.55409e-05	1151.85
7	5.55409e-05	8.35832e-05	1509.29
8	8.35832e-05	0.000124834	1991.34
9	0.000124834	0.000185515	2375.5
10	0.000185515	0.000274778	2477.22
11	0.000274778	0.000406085	2293.85
12	0.000406085	0.000599241	1953.41
13	0.000599241	0.000883377	1493.49
14	0.000883377	0.00130135	996.875
15	0.00130135	0.00191619	627.647
16	0.00191619	0.00282064	441.874
17	0.00282064	0.0041511	408.042
18	0.0041511	0.00610823	644.075
19	0.00610823	inf	644.075
