time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.30772e-06	3888.41
1	1.30772e-06	3.2314e-06	3888.41
2	3.2314e-06	6.06118e-06	2991.57
3	6.06118e-06	1.02238e-05	1285.88
4	1.02238e-05	1.63472e-05	3471.31
5	1.63472e-05	2.53548e-05	4145.92
6	2.53548e-05	3.86052e-05	3492.08
7	3.86052e-05	5.80967e-05	3475.06
8	5.80967e-05	8.67692e-05	4013.17
9	8.67692e-05	0.000128947	4360.21
10	0.000128947	0.000190991	4106.22
11	0.000190991	0.00028226	3448.6
12	0.00028226	0.000416518	2662.03
13	0.000416518	0.000614014	1867.69
14	0.000614014	0.000904535	1208.24
15	0.000904535	0.0013319	744.491
16	0.0013319	0.00196056	494.235
17	0.00196056	0.00288533	417.451
18	0.00288533	0.00424568	574.658
19	0.00424568	inf	574.658
