time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.29552e-06	7316.51
1	1.29552e-06	3.20125e-06	7316.51
2	3.20125e-06	6.00462e-06	5924.51
3	6.00462e-06	1.01284e-05	2634.03
4	1.01284e-05	1.61946e-05	4050.44
5	1.61946e-05	2.51182e-05	4224.98
6	2.51182e-05	3.82449e-05	4100.47
7	3.82449e-05	5.75545e-05	4325.02
8	5.75545e-05	8.59594e-05	4494.55
9	8.59594e-05	0.000127744	4387.48
10	0.000127744	0.000189209	3907.87
11	0.000189209	0.000279626	3280.55
12	0.000279626	0.000412631	2604.62
13	0.000412631	0.000608284	1845.97
14	0.000608284	0.000896094	1216.63
15	0.000896094	0.00131947	854.688
16	0.00131947	0.00194226	737.495
17	0.00194226	0.0028584	1064.3
18	0.0028584	0.00420606	91.6991
19	0.00420606	inf	91.6991
