time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.17868e-06	10568.8
1	1.17868e-06	2.91255e-06	10568.8
2	2.91255e-06	5.4631e-06	12922.1
3	5.4631e-06	9.21501e-06	2399.23
4	9.21501e-06	1.47342e-05	3054.5
5	1.47342e-05	2.28529e-05	5245.25
6	2.28529e-05	3.47958e-05	6344.29
7	3.47958e-05	5.23641e-05	6173.58
8	5.23641e-05	7.82073e-05	5622.01
9	7.82073e-05	0.000116223	4689.14
10	0.000116223	0.000172145	3724.55
11	0.000172145	0.000254408	2994.97
12	0.000254408	0.000375418	2419.16
13	0.000375418	0.000553427	1875.61
14	0.000553427	0.000815281	1390.74
15	0.000815281	0.00120047	1031.09
16	0.00120047	0.0017671	834.374
17	0.0017671	0.00260062	833.767
18	0.00260062	0.00382674	242.237
19	0.00382674	inf	242.237
