time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.86784e-05	1727.87
1	2.86784e-05	6.55341e-05	1727.87
2	6.55341e-05	0.000112899	487.43
3	0.000112899	0.000173768	902.072
4	0.000173768	0.000251994	1110.35
5	0.000251994	0.000352525	1191.19
6	0.000352525	0.000481721	1312.78
7	0.000481721	0.000647755	1409.95
8	0.000647755	0.000861132	1292.32
9	0.000861132	0.00113535	1008.07
10	0.00113535	0.00148776	748.676
11	0.00148776	0.00194065	563.155
12	0.00194065	0.00252267	414.638
13	0.00252267	0.00327065	305.657
14	0.00327065	0.00423191	259.372
15	0.00423191	0.00546725	296.78
16	0.00546725	0.00705484	469.598
17	0.00705484	0.0090951	989.021
18	0.0090951	0.0117171	31.1006
19	0.0117171	inf	31.1006
