time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.79793e-06	1084.7
1	1.79793e-06	4.44272e-06	1084.7
2	4.44272e-06	8.33327e-06	7839.7
3	8.33327e-06	1.40563e-05	935.795
4	1.40563e-05	2.24751e-05	2166.42
5	2.24751e-05	3.48593e-05	2250.87
6	3.48593e-05	5.30766e-05	1906.71
7	5.30766e-05	7.98747e-05	1986.28
8	7.98747e-05	0.000119295	1951.22
9	0.000119295	0.000177284	1888.3
10	0.000177284	0.000262586	1971.88
11	0.000262586	0.000388067	2026.17
12	0.000388067	0.000572653	1910.83
13	0.000572653	0.000844182	1617.34
14	0.000844182	0.00124361	1213.45
15	0.00124361	0.00183117	820.019
16	0.00183117	0.00269549	587.673
17	0.00269549	0.00396692	612.414
18	0.00396692	0.00583721	1057.61
19	0.00583721	inf	1057.61
