time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.30102e-06	2689.36
1	1.30102e-06	3.21486e-06	2689.36
2	3.21486e-06	6.03015e-06	1608.18
3	6.03015e-06	1.01715e-05	2122.44
4	1.01715e-05	1.62635e-05	4554.71
5	1.62635e-05	2.5225e-05	5009.65
6	2.5225e-05	3.84075e-05	4094.3
7	3.84075e-05	5.77992e-05	3918.78
8	5.77992e-05	8.63249e-05	4184.72
9	8.63249e-05	0.000128287	4314.34
10	0.000128287	0.000190013	4029.85
11	0.000190013	0.000280815	3386.56
12	0.000280815	0.000414385	2587.92
13	0.000414385	0.00061087	1831.5
14	0.00061087	0.000899904	1210.05
15	0.000899904	0.00132508	806.715
16	0.00132508	0.00195052	629.094
17	0.00195052	0.00287055	630.191
18	0.00287055	0.00422394	257.293
19	0.00422394	inf	257.293
