time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.28501e-06	8093.83
1	1.28501e-06	3.1753e-06	8093.83
2	3.1753e-06	5.95594e-06	4601.62
3	5.95594e-06	1.00463e-05	2508.49
4	1.00463e-05	1.60634e-05	4570.02
5	1.60634e-05	2.49146e-05	4633.81
6	2.49146e-05	3.79349e-05	3848.36
7	3.79349e-05	5.7088e-05	4254.22
8	5.7088e-05	8.52626e-05	4764.7
9	8.52626e-05	0.000126708	4693.52
10	0.000126708	0.000187675	4092.67
11	0.000187675	0.000277359	3310.41
12	0.000277359	0.000409286	2498.96
13	0.000409286	0.000603353	1760.8
14	0.000603353	0.00088883	1200.1
15	0.00088883	0.00130877	878.483
16	0.00130877	0.00192652	774.497
17	0.00192652	0.00283523	1017.54
18	0.00283523	0.00417197	93.4377
19	0.00417197	inf	93.4377
