0.000193175	-25722101.40	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	658.4,658.4,1045.96,1150.76,1131.83,1176.46,1278.65,1360.74,1414.14,1428.95,1408.56,1369.28,1327.97,1290.97,1259.13,1230.77,1213.53,1205.83,1109.49,1109.49
0.0001972	-25716913.81	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	389.323,389.323,947.714,1096.36,1010.06,1054.49,1219.41,1363.86,1466.38,1501.77,1470.98,1403.82,1332.67,1268.28,1211.31,1160.24,1131.09,1121.27,985.054,985.054
0.000201523	-25713028.34	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	254.676,254.676,931.597,1109.53,933.988,959.725,1162.73,1352.22,1496,1552.46,1516.79,1429.52,1336.64,1251.47,1173.94,1103.94,1065.93,1056.66,899.553,899.553
0.000206101	-25709970.87	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	175.469,175.469,954.848,1162.32,886.363,887.844,1114.73,1336.26,1513.44,1589.22,1551.54,1449.53,1340.78,1239.63,1144.85,1058.6,1013.62,1006.17,835.924,835.924
0.000210887	-25707471.66	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	123.567,123.567,995.146,1237.58,855.816,833.38,1076.22,1320.5,1524.27,1616.81,1578.45,1465.42,1345.17,1231.68,1122.21,1021.73,971.003,965.968,786.088,786.088
0.000215835	-25705360.96	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	87.5073,87.5073,1040.05,1324.44,835.376,791.901,1046.35,1306.78,1531.56,1638.12,1599.52,1478.11,1349.64,1226.65,1104.52,991.413,935.812,933.476,745.612,745.612
0.00022091	-25703527.66	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	61.8653,61.8653,1082.61,1415.78,820.863,760.157,1023.87,1295.74,1537.05,1655.02,1616.12,1488.17,1353.98,1223.73,1090.63,966.212,906.398,906.888,711.826,711.826
0.00022608	-25701897.52	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	43.5575,43.5575,1119.71,1507.14,809.842,735.827,1007.56,1287.48,1541.72,1668.78,1629.24,1496.02,1358.01,1222.31,1079.65,945.039,881.539,884.912,683.01,683.01
0.000231321	-25700420.03	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	30.5399,30.5399,1150.3,1595.76,800.888,717.237,996.364,1281.87,1546.17,1680.26,1639.6,1502.03,1361.62,1221.93,1070.92,927.065,860.32,866.599,657.998,657.998
0.000236616	-25699060.26	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	21.3596,21.3596,1174.63,1680.03,793.117,703.163,989.379,1278.64,1550.7,1690.07,1647.79,1506.47,1364.77,1222.25,1063.91,911.652,842.043,851.24,635.968,635.968
0.000241949	-25697793.64	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	14.932,14.932,1193.84,1759.16,786.05,692.693,985.859,1277.49,1555.51,1698.66,1654.25,1509.61,1367.41,1223.01,1058.24,898.307,826.17,838.294,616.324,616.324
0.00024731	-25696602.56	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	10.4527,10.4527,1209,1832.8,779.364,685.115,985.185,1278.15,1560.64,1706.34,1659.33,1511.66,1369.57,1224.03,1053.58,886.646,812.279,827.342,598.62,598.62
0.00025269	-25695474.18	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	7.33833,7.33833,1221.43,1900.87,772.872,679.894,986.847,1280.34,1566.13,1713.33,1663.32,1512.81,1371.26,1225.18,1049.72,876.363,800.037,818.055,582.515,582.515
0.000258083	-25694398.95	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	5.17297,5.17297,1232.2,1963.54,766.454,676.601,990.418,1283.8,1571.95,1719.82,1666.43,1513.22,1372.53,1226.38,1046.48,867.22,789.178,810.172,567.745,567.745
0.000263482	-25693369.67	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	3.66265,3.66265,1242.4,2020.98,760.066,674.9,995.557,1288.34,1578.08,1725.9,1668.85,1513.03,1373.4,1227.55,1043.7,859.024,779.489,803.482,554.101,554.101
0.000268884	-25692380.76	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	2.61163,2.61163,1252.74,2073.47,753.657,674.514,1001.97,1293.75,1584.47,1731.67,1670.71,1512.34,1373.93,1228.66,1041.29,851.619,770.796,797.814,541.417,541.417
0.000274286	-25691427.84	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.86861,1.86861,1263.82,2121.29,747.223,675.235,1009.42,1299.88,1591.08,1737.19,1672.13,1511.26,1374.14,1229.68,1039.16,844.881,762.955,793.028,529.556,529.556
0.000279685	-25690507.42	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.34678,1.34678,1276.23,2164.73,740.774,676.885,1017.71,1306.59,1597.86,1742.5,1673.19,1509.87,1374.09,1230.59,1037.24,838.707,755.849,789.008,518.407,518.407
0.000285079	-25689616.64	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1290.32,2204.06,734.31,679.32,1026.68,1313.76,1604.77,1747.65,1673.97,1508.22,1373.8,1231.38,1035.48,833.013,749.379,785.658,507.878,507.878
0.000290467	-25688753.15	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1306.25,2239.51,727.868,682.433,1036.2,1321.3,1611.77,1752.66,1674.53,1506.38,1373.31,1232.05,1033.84,827.731,743.465,782.896,497.893,497.893
0.000295847	-25687914.95	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1324.28,2271.34,721.456,686.117,1046.15,1329.12,1618.84,1757.53,1674.91,1504.4,1372.65,1232.6,1032.29,822.803,738.036,780.655,488.387,488.387
0.000301218	-25687100.35	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1344.57,2299.8,715.102,690.303,1056.45,1337.15,1625.95,1762.3,1675.15,1502.29,1371.83,1233.03,1030.8,818.181,733.035,778.877,479.305,479.305
0.000306581	-25686307.86	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1367.13,2325.02,708.83,694.923,1067.02,1345.34,1633.06,1766.96,1675.27,1500.11,1370.89,1233.34,1029.35,813.825,728.412,777.512,470.599,470.599
0.000311933	-25685536.20	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1392.09,2347.26,702.655,699.924,1077.79,1353.64,1640.16,1771.52,1675.3,1497.87,1369.85,1233.54,1027.94,809.702,724.125,776.519,462.23,462.23
0.000317276	-25684784.23	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1419.39,2366.67,696.608,705.262,1088.73,1362.01,1647.23,1776,1675.27,1495.6,1368.72,1233.64,1026.54,805.783,720.136,775.861,454.164,454.164
0.000322608	-25684050.95	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1448.98,2383.38,690.701,710.897,1099.78,1370.41,1654.26,1780.39,1675.18,1493.31,1367.51,1233.64,1025.16,802.045,716.416,775.507,446.371,446.371
0.000327929	-25683335.42	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1480.82,2397.57,684.948,716.804,1110.91,1378.83,1661.22,1784.7,1675.04,1491.01,1366.24,1233.55,1023.77,798.467,712.936,775.43,438.823,438.823
0.00033324	-25682636.82	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1514.86,2409.34,679.369,722.96,1122.1,1387.23,1668.12,1788.92,1674.88,1488.72,1364.93,1233.37,1022.38,795.032,709.674,775.606,431.5,431.5
0.00033854	-25681954.39	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1551,2418.85,673.982,729.341,1133.32,1395.6,1674.95,1793.07,1674.69,1486.44,1363.58,1233.11,1020.98,791.724,706.608,776.016,424.379,424.379
0.00034383	-25681287.42	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1589.11,2426.18,668.792,735.928,1144.56,1403.92,1681.69,1797.14,1674.48,1484.19,1362.2,1232.78,1019.57,788.531,703.721,776.641,417.445,417.445
0.000349109	-25680635.29	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1629.16,2431.47,663.812,742.709,1155.79,1412.18,1688.35,1801.14,1674.25,1481.96,1360.79,1232.38,1018.15,785.441,700.997,777.466,410.681,410.681
0.000354378	-25679997.40	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1671.04,2434.83,659.052,749.665,1167.01,1420.38,1694.91,1805.06,1674.02,1479.77,1359.37,1231.92,1016.71,782.446,698.421,778.477,404.074,404.074
0.000359637	-25679373.20	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1714.62,2436.35,654.517,756.786,1178.2,1428.5,1701.38,1808.91,1673.78,1477.61,1357.94,1231.41,1015.26,779.536,695.982,779.664,397.611,397.611
0.000364885	-25678762.17	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1759.78,2436.12,650.208,764.063,1189.37,1436.54,1707.75,1812.69,1673.54,1475.49,1356.5,1230.83,1013.79,776.704,693.669,781.014,391.283,391.283
0.000370124	-25678163.84	0,2.3797e-06,5.8803e-06,1.10297e-05,1.86047e-05,2.97476e-05,4.6139e-05,7.02511e-05,0.000105721,0.000157897,0.000234649,0.000347554,0.000513638,0.000757952,0.00111734,0.00164601,0.0024237,0.00356769,0.00525053,0.00772602,inf	1.31955,1.31955,1806.36,2434.25,646.13,771.491,1200.5,1444.49,1714.02,1816.4,1673.3,1473.41,1355.06,1230.21,1012.31,773.943,691.472,782.52,385.079,385.079
