time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.53804e-06	1426.16
1	2.53804e-06	6.27155e-06	1426.16
2	6.27155e-06	1.17636e-05	693.595
3	1.17636e-05	1.98426e-05	2267.31
4	1.98426e-05	3.17269e-05	1799.87
5	3.17269e-05	4.92089e-05	981.384
6	4.92089e-05	7.49254e-05	765.986
7	7.49254e-05	0.000112755	598.728
8	0.000112755	0.000168403	611.823
9	0.000168403	0.000250262	792.268
10	0.000250262	0.000370678	1069.68
11	0.000370678	0.000547814	1364.13
12	0.000547814	0.000808383	1510.18
13	0.000808383	0.00119169	1410.05
14	0.00119169	0.00175553	1229.8
15	0.00175553	0.00258496	1127.61
16	0.00258496	0.00380507	1095.43
17	0.00380507	0.00559988	1080.29
18	0.00559988	0.00824008	1038.34
19	0.00824008	inf	1038.34
