time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.78782e-06	0.829011
1	3.78782e-06	9.35978e-06	0.829011
2	9.35978e-06	1.75563e-05	2820.33
3	1.75563e-05	2.96134e-05	407.047
4	2.96134e-05	4.73498e-05	774.178
5	4.73498e-05	7.34403e-05	1188.4
6	7.34403e-05	0.00011182	316.69
7	0.00011182	0.000168277	345.456
8	0.000168277	0.000251327	594.607
9	0.000251327	0.000373496	756.749
10	0.000373496	0.000553208	808.828
11	0.000553208	0.000817568	864.792
12	0.000817568	0.00120645	859.45
13	0.00120645	0.0017785	815.998
14	0.0017785	0.00261999	800.251
15	0.00261999	0.00385785	809.117
16	0.00385785	0.00567877	800.287
17	0.00567877	0.00835737	823.625
18	0.00835737	0.0122977	957.462
19	0.0122977	inf	957.462
