time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.78405e-06	0.829842
1	3.78405e-06	9.35046e-06	0.829842
2	9.35046e-06	1.75388e-05	2035.44
3	1.75388e-05	2.95839e-05	1053.58
4	2.95839e-05	4.73026e-05	320.971
5	4.73026e-05	7.33672e-05	1044.49
6	7.33672e-05	0.000111709	572.082
7	0.000111709	0.00016811	411.397
8	0.00016811	0.000251077	522.404
9	0.000251077	0.000373124	715.035
10	0.000373124	0.000552657	858.65
11	0.000552657	0.000816753	891.051
12	0.000816753	0.00120525	864.635
13	0.00120525	0.00177672	807.886
14	0.00177672	0.00261738	808.155
15	0.00261738	0.00385401	829.372
16	0.00385401	0.00567311	812.716
17	0.00567311	0.00834904	817.884
18	0.00834904	0.0122854	1114.63
19	0.0122854	inf	1114.63
