time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.51348e-06	159.596
1	2.51348e-06	6.21085e-06	159.596
2	6.21085e-06	1.16498e-05	1166.94
3	1.16498e-05	1.96505e-05	1611.24
4	1.96505e-05	3.14198e-05	1178.15
5	3.14198e-05	4.87327e-05	775.555
6	4.87327e-05	7.42002e-05	599.043
7	7.42002e-05	0.000111664	542.387
8	0.000111664	0.000166773	560.464
9	0.000166773	0.00024784	852.089
10	0.00024784	0.000367091	1250.55
11	0.000367091	0.000542512	1366.52
12	0.000542512	0.00080056	1401.94
13	0.00080056	0.00118015	1392.77
14	0.00118015	0.00173854	1372.32
15	0.00173854	0.00255995	1377.34
16	0.00255995	0.00376825	1442.66
17	0.00376825	0.00554568	1660.96
18	0.00554568	0.00816033	274403
19	0.00816033	inf	274403
