time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.89328e-06	0.807486
1	3.89328e-06	9.62039e-06	0.807486
2	9.62039e-06	1.80451e-05	376.287
3	1.80451e-05	3.0438e-05	862.789
4	3.0438e-05	4.86682e-05	340.93
5	4.86682e-05	7.54851e-05	547.53
6	7.54851e-05	0.000114933	482.628
7	0.000114933	0.000172963	446.53
8	0.000172963	0.000258325	442.371
9	0.000258325	0.000383895	606.297
10	0.000383895	0.000568611	757.93
11	0.000568611	0.000840331	857.574
12	0.000840331	0.00124004	899.011
13	0.00124004	0.00182801	871.586
14	0.00182801	0.00269294	910.66
15	0.00269294	0.00396527	938.714
16	0.00396527	0.00583688	941.23
17	0.00583688	0.00859006	1051.18
18	0.00859006	0.0126401	177281
19	0.0126401	inf	177281
