time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.46375e-06	1677.65
1	2.46375e-06	6.08797e-06	1677.65
2	6.08797e-06	1.14193e-05	705.961
3	1.14193e-05	1.92617e-05	1229.81
4	1.92617e-05	3.07982e-05	2548.61
5	3.07982e-05	4.77685e-05	1323.26
6	4.77685e-05	7.27322e-05	623.93
7	7.27322e-05	0.000109454	418.274
8	0.000109454	0.000163473	548.899
9	0.000163473	0.000242936	869.814
10	0.000242936	0.000359828	1203.11
11	0.000359828	0.000531778	1428.29
12	0.000531778	0.00078472	1496.31
13	0.00078472	0.0011568	1424.21
14	0.0011568	0.00170415	1288.5
15	0.00170415	0.0025093	1177.01
16	0.0025093	0.00369369	1091.4
17	0.00369369	0.00543596	981.603
18	0.00543596	0.00799888	918.299
19	0.00799888	inf	918.299
