time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.43171e-06	167.766
1	2.43171e-06	6.0088e-06	167.766
2	6.0088e-06	1.12708e-05	1291.54
3	1.12708e-05	1.90113e-05	2120.41
4	1.90113e-05	3.03977e-05	2136.69
5	3.03977e-05	4.71473e-05	1439.06
6	4.71473e-05	7.17864e-05	793.838
7	7.17864e-05	0.000108031	551.313
8	0.000108031	0.000161347	557.096
9	0.000161347	0.000239777	842.852
10	0.000239777	0.000355149	1211.83
11	0.000355149	0.000524863	1403.08
12	0.000524863	0.000774516	1456.63
13	0.000774516	0.00114176	1425.97
14	0.00114176	0.00168199	1341.22
15	0.00168199	0.00247667	1221.49
16	0.00247667	0.00364566	1393.03
17	0.00364566	0.00536527	1539.76
18	0.00536527	0.00789486	283856
19	0.00789486	inf	283856
