time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.71534e-06	0.84519
1	3.71534e-06	9.18068e-06	0.84519
2	9.18068e-06	1.72203e-05	599.418
3	1.72203e-05	2.90468e-05	2005.09
4	2.90468e-05	4.64437e-05	139.575
5	4.64437e-05	7.2035e-05	956.133
6	7.2035e-05	0.00010968	632.745
7	0.00010968	0.000165057	396.3
8	0.000165057	0.000246518	406.42
9	0.000246518	0.000366349	635.442
10	0.000366349	0.000542622	790.109
11	0.000542622	0.000801923	879.914
12	0.000801923	0.00118336	912.758
13	0.00118336	0.00174446	875.663
14	0.00174446	0.00256986	836.026
15	0.00256986	0.00378403	912.408
16	0.00378403	0.0055701	961.65
17	0.0055701	0.00819745	1040.64
18	0.00819745	0.0120623	185884
19	0.0120623	inf	185884
