time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.50002e-06	1510.17
1	2.50002e-06	6.1776e-06	1510.17
2	6.1776e-06	1.15874e-05	1297.04
3	1.15874e-05	1.95453e-05	2072.58
4	1.95453e-05	3.12516e-05	2133.25
5	3.12516e-05	4.84718e-05	908.746
6	4.84718e-05	7.3803e-05	592.858
7	7.3803e-05	0.000111066	554.624
8	0.000111066	0.00016588	642.315
9	0.00016588	0.000246513	834.201
10	0.000246513	0.000365126	1089.21
11	0.000365126	0.000539607	1326.58
12	0.000539607	0.000796274	1443.44
13	0.000796274	0.00117384	1425.46
14	0.00117384	0.00172924	1395.88
15	0.00172924	0.00254624	1357.12
16	0.00254624	0.00374807	1096.95
17	0.00374807	0.00551599	810.868
18	0.00551599	0.00811664	764.988
19	0.00811664	inf	764.988
