time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.89153e-06	0.807152
1	3.89153e-06	9.61605e-06	0.807152
2	9.61605e-06	1.80369e-05	534.052
3	1.80369e-05	3.04242e-05	1146.43
4	3.04242e-05	4.86462e-05	129.098
5	4.86462e-05	7.54511e-05	721.665
6	7.54511e-05	0.000114882	479.092
7	0.000114882	0.000172885	350.725
8	0.000172885	0.000258209	429.024
9	0.000258209	0.000383722	636.946
10	0.000383722	0.000568354	757.128
11	0.000568354	0.000839952	848.123
12	0.000839952	0.00123948	879.473
13	0.00123948	0.00182719	854.222
14	0.00182719	0.00269173	860.442
15	0.00269173	0.00396348	914.288
16	0.00396348	0.00583425	903.404
17	0.00583425	0.00858619	1017.68
18	0.00858619	0.0126344	177441
19	0.0126344	inf	177441
