time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.98167e-06	8972.39
1	1.98167e-06	4.89675e-06	8972.39
2	4.89675e-06	9.18488e-06	10952.4
3	9.18488e-06	1.54928e-05	4186.18
4	1.54928e-05	2.47719e-05	3451.81
5	2.47719e-05	3.84217e-05	3272.75
6	3.84217e-05	5.85008e-05	2965.78
7	5.85008e-05	8.80375e-05	2612.18
8	8.80375e-05	0.000131487	2378.84
9	0.000131487	0.000195401	2164.36
10	0.000195401	0.000289421	1987.29
11	0.000289421	0.000427726	1780.3
12	0.000427726	0.000631175	1463.17
13	0.000631175	0.000930454	1060.77
14	0.000930454	0.0013707	715.733
15	0.0013707	0.00201831	526.106
16	0.00201831	0.00297095	529.296
17	0.00297095	0.00437232	1350.28
18	0.00437232	0.00643375	55.4417
19	0.00643375	inf	55.4417
