time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.98867e-06	3947.31
1	1.98867e-06	4.91404e-06	3947.31
2	4.91404e-06	9.21733e-06	10593.5
3	9.21733e-06	1.55475e-05	3916.49
4	1.55475e-05	2.48594e-05	3960.43
5	2.48594e-05	3.85574e-05	2911.9
6	3.85574e-05	5.87074e-05	2437.04
7	5.87074e-05	8.83485e-05	2285.18
8	8.83485e-05	0.000131951	2146.78
9	0.000131951	0.000196092	2092.96
10	0.000196092	0.000290443	2043.2
11	0.000290443	0.000429237	1881.62
12	0.000429237	0.000633405	1587.7
13	0.000633405	0.00093374	1236.24
14	0.00093374	0.00137554	873.093
15	0.00137554	0.00202544	551.499
16	0.00202544	0.00298145	389.001
17	0.00298145	0.00438776	404.659
18	0.00438776	0.00645647	552.441
19	0.00645647	inf	552.441
