time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.96005e-06	7798.2
1	1.96005e-06	4.84333e-06	7798.2
2	4.84333e-06	9.08469e-06	10470.8
3	9.08469e-06	1.53238e-05	3655.55
4	1.53238e-05	2.45017e-05	3426.4
5	2.45017e-05	3.80026e-05	3007.73
6	3.80026e-05	5.78626e-05	2701.55
7	5.78626e-05	8.70772e-05	2258.93
8	8.70772e-05	0.000130052	2095.85
9	0.000130052	0.00019327	2094.34
10	0.00019327	0.000286264	2018.04
11	0.000286264	0.00042306	1832.76
12	0.00042306	0.00062429	1568.46
13	0.00062429	0.000920304	1260.47
14	0.000920304	0.00135575	932.408
15	0.00135575	0.00199629	650.507
16	0.00199629	0.00293855	496.939
17	0.00293855	0.00432462	513.104
18	0.00432462	0.00636357	214.822
19	0.00636357	inf	214.822
