time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.9556e-06	7782.41
1	1.9556e-06	4.83232e-06	7782.41
2	4.83232e-06	9.06404e-06	12325.1
3	9.06404e-06	1.5289e-05	4770.47
4	1.5289e-05	2.4446e-05	3780.1
5	2.4446e-05	3.79162e-05	3287.86
6	3.79162e-05	5.77311e-05	2780.61
7	5.77311e-05	8.68792e-05	2458.22
8	8.68792e-05	0.000129757	2340.52
9	0.000129757	0.00019283	2224.53
10	0.00019283	0.000285613	2032.07
11	0.000285613	0.000422098	1745.35
12	0.000422098	0.000622871	1381.39
13	0.000622871	0.000918212	998.165
14	0.000918212	0.00135266	687.628
15	0.00135266	0.00199175	519.061
16	0.00199175	0.00293187	552.727
17	0.00293187	0.00431479	2815.44
18	0.00431479	0.0063491	2.1123
19	0.0063491	inf	2.1123
