time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.01154e-06	6808.94
1	2.01154e-06	4.97055e-06	6808.94
2	4.97055e-06	9.32332e-06	7639.14
3	9.32332e-06	1.57263e-05	4272.89
4	1.57263e-05	2.51453e-05	3619.04
5	2.51453e-05	3.90008e-05	2925.13
6	3.90008e-05	5.93825e-05	2283.95
7	5.93825e-05	8.93645e-05	1953.27
8	8.93645e-05	0.000133469	1944.19
9	0.000133469	0.000198347	1994.41
10	0.000198347	0.000293783	2001.84
11	0.000293783	0.000434173	1898.66
12	0.000434173	0.000640689	1619.7
13	0.000640689	0.000944478	1238.01
14	0.000944478	0.00139136	848.358
15	0.00139136	0.00204873	545.973
16	0.00204873	0.00301573	403.908
17	0.00301573	0.00443822	450.963
18	0.00443822	0.00653072	592.534
19	0.00653072	inf	592.534
