time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.53759e-07	4.8032
1	6.53759e-07	1.61545e-06	4.8032
2	1.61545e-06	3.03012e-06	26390.5
3	3.03012e-06	5.11113e-06	42618.5
4	5.11113e-06	8.17234e-06	18806.3
5	8.17234e-06	1.26754e-05	14342.9
6	1.26754e-05	1.92996e-05	10941.2
7	1.92996e-05	2.90439e-05	7407.73
8	2.90439e-05	4.33779e-05	5417.72
9	4.33779e-05	6.44635e-05	4734.32
10	6.44635e-05	9.54809e-05	4483.85
11	9.54809e-05	0.000141108	4312.27
12	0.000141108	0.000208227	4091.29
13	0.000208227	0.00030696	3592.2
14	0.00030696	0.000452198	2829.17
15	0.000452198	0.000665846	2081.51
16	0.000665846	0.000980127	1486.18
17	0.000980127	0.00144244	876.442
18	0.00144244	0.00212251	527.402
19	0.00212251	inf	527.402
