time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.5849e-06	5097.81
1	1.5849e-06	3.91632e-06	5097.81
2	3.91632e-06	7.34589e-06	3873.89
3	7.34589e-06	1.23909e-05	400.929
4	1.23909e-05	1.98121e-05	793.29
5	1.98121e-05	3.07289e-05	2420.94
6	3.07289e-05	4.67878e-05	1892.65
7	4.67878e-05	7.04107e-05	961.174
8	7.04107e-05	0.000105161	1115.47
9	0.000105161	0.000156278	1704.69
10	0.000156278	0.000231473	2408.08
11	0.000231473	0.000342087	2836.98
12	0.000342087	0.000504802	2733.45
13	0.000504802	0.000744159	2130.18
14	0.000744159	0.00109626	1337.1
15	0.00109626	0.0016142	734.287
16	0.0016142	0.00237611	541.252
17	0.00237611	0.00349689	4816.76
18	0.00349689	0.00514559	3.3262
19	0.00514559	inf	3.3262
