time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.08222e-05	5314.75
1	2.08222e-05	4.75814e-05	5314.75
2	4.75814e-05	8.19707e-05	292.288
3	8.19707e-05	0.000126166	1355.86
4	0.000126166	0.000182962	2248.24
5	0.000182962	0.000255953	1061.78
6	0.000255953	0.000349757	562.044
7	0.000349757	0.000470307	596.206
8	0.000470307	0.00062523	851.436
9	0.00062523	0.000824327	956.168
10	0.000824327	0.00108019	958.863
11	0.00108019	0.00140902	959.253
12	0.00140902	0.0018316	761.316
13	0.0018316	0.00237468	468.802
14	0.00237468	0.0030726	235.284
15	0.0030726	0.00396953	132.131
16	0.00396953	0.00512221	148.213
17	0.00512221	0.00660355	1647.77
18	0.00660355	0.00850728	60.092
19	0.00850728	inf	60.092
