time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.64549e-06	2753.66
1	1.64549e-06	4.06603e-06	2753.66
2	4.06603e-06	7.62671e-06	3554.09
3	7.62671e-06	1.28645e-05	1413.9
4	1.28645e-05	2.05695e-05	1467.96
5	2.05695e-05	3.19036e-05	1869.31
6	3.19036e-05	4.85764e-05	1402.77
7	4.85764e-05	7.31023e-05	1240.6
8	7.31023e-05	0.000109181	1455.03
9	0.000109181	0.000162252	1898.26
10	0.000162252	0.000240322	2357.49
11	0.000240322	0.000355164	2600.09
12	0.000355164	0.000524099	2479.12
13	0.000524099	0.000772606	2027.49
14	0.000772606	0.00113817	1504.12
15	0.00113817	0.00167591	1124.73
16	0.00167591	0.00246694	898.548
17	0.00246694	0.00363057	925.65
18	0.00363057	0.00534229	135.611
19	0.00534229	inf	135.611
