time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.84239e-05	7785.13
1	1.84239e-05	4.21011e-05	7785.13
2	4.21011e-05	7.25295e-05	227.459
3	7.25295e-05	0.000111634	1028.23
4	0.000111634	0.000161889	1994.57
5	0.000161889	0.000226473	1413.5
6	0.000226473	0.000309472	844.243
7	0.000309472	0.000416138	618.597
8	0.000416138	0.000553217	767.787
9	0.000553217	0.000729382	894.021
10	0.000729382	0.000955779	902.792
11	0.000955779	0.00124673	1047.9
12	0.00124673	0.00162064	1023.21
13	0.00162064	0.00210117	603.247
14	0.00210117	0.00271871	212.419
15	0.00271871	0.00351233	61.7803
16	0.00351233	0.00453224	58.6499
17	0.00453224	0.00584297	2975.61
18	0.00584297	0.00752743	1.54764
19	0.00752743	inf	1.54764
