time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.15912e-07	21368.2
1	9.15912e-07	2.26324e-06	21368.2
2	2.26324e-06	4.24518e-06	36380.4
3	4.24518e-06	7.16066e-06	12002.5
4	7.16066e-06	1.14494e-05	9915.47
5	1.14494e-05	1.77582e-05	6358.92
6	1.77582e-05	2.70386e-05	4689.14
7	2.70386e-05	4.06902e-05	4620.57
8	4.06902e-05	6.07721e-05	4648.26
9	6.07721e-05	9.03129e-05	3844.95
10	9.03129e-05	0.000133768	2981.66
11	0.000133768	0.000197692	2566.96
12	0.000197692	0.000291724	2443.83
13	0.000291724	0.000430048	2333.31
14	0.000430048	0.000633526	2092.46
15	0.000633526	0.000932846	1803.09
16	0.000932846	0.00137315	1645.18
17	0.00137315	0.00202085	2414.85
18	0.00202085	0.00297363	51.2379
19	0.00297363	inf	51.2379
