time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.24419e-07	12831
1	9.24419e-07	2.28426e-06	12831
2	2.28426e-06	4.28461e-06	29316.6
3	4.28461e-06	7.22717e-06	8700.27
4	7.22717e-06	1.15557e-05	13619.7
5	1.15557e-05	1.79231e-05	11791.6
6	1.79231e-05	2.72897e-05	5459.82
7	2.72897e-05	4.10682e-05	3270.57
8	4.10682e-05	6.13366e-05	3104.92
9	6.13366e-05	9.11518e-05	3268.44
10	9.11518e-05	0.000135011	3064.48
11	0.000135011	0.000199528	2808.93
12	0.000199528	0.000294434	2791.87
13	0.000294434	0.000434043	2812.67
14	0.000434043	0.00063941	2510.12
15	0.00063941	0.00094151	1865.3
16	0.00094151	0.00138591	1256.5
17	0.00138591	0.00203962	926.565
18	0.00203962	0.00300125	182.111
19	0.00300125	inf	182.111
