time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.42348e-07	3.33225
1	9.42348e-07	2.32856e-06	3.33225
2	2.32856e-06	4.36771e-06	22410.3
3	4.36771e-06	7.36734e-06	9626.47
4	7.36734e-06	1.17799e-05	9942.3
5	1.17799e-05	1.82708e-05	8279.48
6	1.82708e-05	2.7819e-05	5505.65
7	2.7819e-05	4.18647e-05	3975.17
8	4.18647e-05	6.25262e-05	3490.79
9	6.25262e-05	9.29196e-05	3340.7
10	9.29196e-05	0.000137629	3153.3
11	0.000137629	0.000203398	3018.41
12	0.000203398	0.000300144	2972.92
13	0.000300144	0.000442461	2751.97
14	0.000442461	0.000651811	2198.91
15	0.000651811	0.00095977	1535.37
16	0.00095977	0.00141278	1066.21
17	0.00141278	0.00207918	922.06
18	0.00207918	0.00305946	1038.34
19	0.00305946	inf	1038.34
