time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.01435e-06	5.32808
1	1.01435e-06	2.50648e-06	5.32808
2	2.50648e-06	4.70143e-06	46105.8
3	4.70143e-06	7.93024e-06	18406.1
4	7.93024e-06	1.26799e-05	9129.47
5	1.26799e-05	1.96667e-05	6195.33
6	1.96667e-05	2.99445e-05	4693.47
7	2.99445e-05	4.50634e-05	3912.39
8	4.50634e-05	6.73035e-05	3608.27
9	6.73035e-05	0.000100019	3242.35
10	0.000100019	0.000148145	2817.37
11	0.000148145	0.000218938	2611.18
12	0.000218938	0.000323077	2572.86
13	0.000323077	0.000476267	2470.33
14	0.000476267	0.000701613	2062.76
15	0.000701613	0.0010331	1479.54
16	0.0010331	0.00152073	1119.98
17	0.00152073	0.00223804	1201.2
18	0.00223804	0.00329321	63.8933
19	0.00329321	inf	63.8933
