time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.04102e-06	8.97743
1	1.04102e-06	2.57239e-06	8.97743
2	2.57239e-06	4.82507e-06	41161.4
3	4.82507e-06	8.1388e-06	16438.5
4	8.1388e-06	1.30134e-05	9051.66
5	1.30134e-05	2.0184e-05	5863.4
6	2.0184e-05	3.07321e-05	4282.04
7	3.07321e-05	4.62485e-05	3723.92
8	4.62485e-05	6.90735e-05	3627.14
9	6.90735e-05	0.00010265	3328.87
10	0.00010265	0.000152041	2875.56
11	0.000152041	0.000224696	2585.51
12	0.000224696	0.000331574	2447.42
13	0.000331574	0.000488793	2338.6
14	0.000488793	0.000720065	2017.09
15	0.000720065	0.00106027	1403.94
16	0.00106027	0.00156072	991.895
17	0.00156072	0.0022969	929.593
18	0.0022969	0.00337982	140.916
19	0.00337982	inf	140.916
