time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.79293e-07	4.0295
1	7.79293e-07	1.92565e-06	4.0295
2	1.92565e-06	3.61196e-06	93551.1
3	3.61196e-06	6.09256e-06	28941.4
4	6.09256e-06	9.74158e-06	17163.8
5	9.74158e-06	1.51094e-05	13290
6	1.51094e-05	2.30055e-05	9642.01
7	2.30055e-05	3.46208e-05	6526.82
8	3.46208e-05	5.17072e-05	4683.29
9	5.17072e-05	7.68417e-05	3837.46
10	7.68417e-05	0.000113815	3419.43
11	0.000113815	0.000168204	3122.03
12	0.000168204	0.00024821	2873.11
13	0.00024821	0.000365902	2544.81
14	0.000365902	0.000539028	2030.67
15	0.000539028	0.000793701	1377.65
16	0.000793701	0.00116833	833.617
17	0.00116833	0.00171942	623.059
18	0.00171942	0.00253008	1245.34
19	0.00253008	inf	1245.34
