time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.4744e-07	4.2012
1	7.4744e-07	1.84694e-06	4.2012
2	1.84694e-06	3.46433e-06	19201.3
3	3.46433e-06	5.84353e-06	40944.3
4	5.84353e-06	9.3434e-06	16558.8
5	9.3434e-06	1.44918e-05	9496.78
6	1.44918e-05	2.20651e-05	7181.37
7	2.20651e-05	3.32057e-05	5847.95
8	3.32057e-05	4.95937e-05	4882.76
9	4.95937e-05	7.37008e-05	4246.02
10	7.37008e-05	0.000109163	3860.38
11	0.000109163	0.000161328	3708.9
12	0.000161328	0.000238065	3625.79
13	0.000238065	0.000350946	3306.78
14	0.000350946	0.000516996	2654.31
15	0.000516996	0.000761259	1857.35
16	0.000761259	0.00112057	1178.63
17	0.00112057	0.00164914	739.087
18	0.00164914	0.00242666	498.711
19	0.00242666	inf	498.711
