time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.36458e-06	2.30118
1	1.36458e-06	3.37189e-06	2.30118
2	3.37189e-06	6.3247e-06	7.65523
3	6.3247e-06	1.06683e-05	4226.7
4	1.06683e-05	1.70579e-05	3279.39
5	1.70579e-05	2.64571e-05	1423.11
6	2.64571e-05	4.02836e-05	997.54
7	4.02836e-05	6.06226e-05	1087.94
8	6.06226e-05	9.05416e-05	1189.17
9	9.05416e-05	0.000134553	1320.76
10	0.000134553	0.000199295	1674.7
11	0.000199295	0.000294532	2297.68
12	0.000294532	0.000434627	2847.1
13	0.000434627	0.00064071	3024.61
14	0.00064071	0.000943862	2725.13
15	0.000943862	0.0013898	2113.52
16	0.0013898	0.0020458	1333.13
17	0.0020458	0.00301077	1388.88
18	0.00301077	0.00443027	506953
19	0.00443027	inf	506953
