time_index	left_time_boundary	right_time_boundary	lambda
0	0	6.9359e-07	11155.1
1	6.9359e-07	1.71388e-06	11155.1
2	1.71388e-06	3.21474e-06	49547.3
3	3.21474e-06	5.42254e-06	18825.2
4	5.42254e-06	8.67025e-06	13554.6
5	8.67025e-06	1.34477e-05	14912.7
6	1.34477e-05	2.04754e-05	11891.2
7	2.04754e-05	3.08134e-05	7694.66
8	3.08134e-05	4.60207e-05	5125.27
9	4.60207e-05	6.8391e-05	4076.01
10	6.8391e-05	0.000101298	3760.21
11	0.000101298	0.000149705	3690.33
12	0.000149705	0.000220913	3516.03
13	0.000220913	0.000325662	3120.05
14	0.000325662	0.000479749	2618.34
15	0.000479749	0.000706414	2190.31
16	0.000706414	0.00103984	2031.57
17	0.00103984	0.00153032	3566.49
18	0.00153032	0.00225183	23.4298
19	0.00225183	inf	23.4298
