time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.96307e-05	6813.49
1	1.96307e-05	4.48588e-05	6813.49
2	4.48588e-05	7.72803e-05	106.737
3	7.72803e-05	0.000118946	1280.31
4	0.000118946	0.000172493	2285.82
5	0.000172493	0.000241307	1409.21
6	0.000241307	0.000329743	784.117
7	0.000329743	0.000443395	662.364
8	0.000443395	0.000589453	802.633
9	0.000589453	0.000777158	881.357
10	0.000777158	0.00101838	952.197
11	0.00101838	0.00132839	1028.61
12	0.00132839	0.00172679	836.708
13	0.00172679	0.00223879	499.059
14	0.00223879	0.00289678	234.388
15	0.00289678	0.00374239	117.079
16	0.00374239	0.00482911	127.068
17	0.00482911	0.00622569	2467.73
18	0.00622569	0.00802048	12.4803
19	0.00802048	inf	12.4803
