time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.49014e-06	2.10728
1	1.49014e-06	3.68216e-06	2.10728
2	3.68216e-06	6.90668e-06	2.10728
3	6.90668e-06	1.165e-05	6154.12
4	1.165e-05	1.86275e-05	1684.53
5	1.86275e-05	2.88916e-05	510.802
6	2.88916e-05	4.39903e-05	609.956
7	4.39903e-05	6.62008e-05	695.935
8	6.62008e-05	9.88729e-05	887.608
9	9.88729e-05	0.000146934	1218.44
10	0.000146934	0.000217633	1724.96
11	0.000217633	0.000321633	2272.05
12	0.000321633	0.00047462	2705.67
13	0.00047462	0.000699665	2855.87
14	0.000699665	0.00103071	2534.05
15	0.00103071	0.00151769	1812.51
16	0.00151769	0.00223404	1220.3
17	0.00223404	0.00328781	1074.63
18	0.00328781	0.00483793	2183.28
19	0.00483793	inf	2183.28
