time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.78019e-05	8498.82
1	1.78019e-05	4.06798e-05	8498.82
2	4.06798e-05	7.0081e-05	68.7937
3	7.0081e-05	0.000107865	1081.04
4	0.000107865	0.000156424	2426.47
5	0.000156424	0.000218827	1416.19
6	0.000218827	0.000299025	710.626
7	0.000299025	0.000402089	582.743
8	0.000402089	0.000534541	764.847
9	0.000534541	0.00070476	968.368
10	0.00070476	0.000923513	1015.64
11	0.000923513	0.00120464	1112.1
12	0.00120464	0.00156593	1037.05
13	0.00156593	0.00203023	513.981
14	0.00203023	0.00262693	151.533
15	0.00262693	0.00339376	58.5494
16	0.00339376	0.00437924	71.9171
17	0.00437924	0.00564572	3169.29
18	0.00564572	0.00727331	9.17803
19	0.00727331	inf	9.17803
