time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.83736e-05	7645.19
1	1.83736e-05	4.19861e-05	7645.19
2	4.19861e-05	7.23313e-05	176.833
3	7.23313e-05	0.000111329	878.555
4	0.000111329	0.000161447	1995.92
5	0.000161447	0.000225854	1446.44
6	0.000225854	0.000308627	729.968
7	0.000308627	0.000415001	497.652
8	0.000415001	0.000551706	669.962
9	0.000551706	0.00072739	895.372
10	0.00072739	0.000953168	1002.32
11	0.000953168	0.00124332	1045.71
12	0.00124332	0.00161621	943.376
13	0.00161621	0.00209542	587.155
14	0.00209542	0.00271128	209.888
15	0.00271128	0.00350273	59.9253
16	0.00350273	0.00451986	54.266
17	0.00451986	0.005827	2801.63
18	0.005827	0.00750686	7.25751
19	0.00750686	inf	7.25751
