time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.24391e-07	18399.5
1	7.24391e-07	1.78998e-06	18399.5
2	1.78998e-06	3.35749e-06	34372.5
3	3.35749e-06	5.66333e-06	13699.4
4	5.66333e-06	9.05527e-06	14172
5	9.05527e-06	1.40449e-05	13773.8
6	1.40449e-05	2.13847e-05	10146
7	2.13847e-05	3.21817e-05	7059.8
8	3.21817e-05	4.80644e-05	4930.42
9	4.80644e-05	7.14281e-05	3944.44
10	7.14281e-05	0.000105797	3767.18
11	0.000105797	0.000156353	3943.84
12	0.000156353	0.000230723	3866.65
13	0.000230723	0.000340123	3386.49
14	0.000340123	0.000501053	2761.48
15	0.000501053	0.000737783	2102.29
16	0.000737783	0.00108602	1496.91
17	0.00108602	0.00159828	997.439
18	0.00159828	0.00235183	244.206
19	0.00235183	inf	244.206
