time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.95255e-07	3.15511
1	9.95255e-07	2.4593e-06	3.15511
2	2.4593e-06	4.61293e-06	34384.4
3	4.61293e-06	7.78097e-06	13818.5
4	7.78097e-06	1.24412e-05	5195.67
5	1.24412e-05	1.92966e-05	4199.56
6	1.92966e-05	2.93809e-05	4198.06
7	2.93809e-05	4.42151e-05	4276.11
8	4.42151e-05	6.60367e-05	3668.92
9	6.60367e-05	9.81365e-05	3010.69
10	9.81365e-05	0.000145356	2768.13
11	0.000145356	0.000214817	2766.34
12	0.000214817	0.000316996	2770.15
13	0.000316996	0.000467302	2596.11
14	0.000467302	0.000688407	2186.54
15	0.000688407	0.00101366	1738.38
16	0.00101366	0.0014921	1482.18
17	0.0014921	0.00219591	1565.99
18	0.00219591	0.00323123	102.147
19	0.00323123	inf	102.147
