time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.05216e-07	9792.44
1	7.05216e-07	1.7426e-06	9792.44
2	1.7426e-06	3.26862e-06	47811.9
3	3.26862e-06	5.51343e-06	19372.2
4	5.51343e-06	8.81559e-06	16309.2
5	8.81559e-06	1.36731e-05	14912.4
6	1.36731e-05	2.08187e-05	10465.9
7	2.08187e-05	3.13299e-05	7012.12
8	3.13299e-05	4.67922e-05	4923.58
9	4.67922e-05	6.95374e-05	3992.5
10	6.95374e-05	0.000102996	3754.55
11	0.000102996	0.000152215	3757.95
12	0.000152215	0.000224616	3621.43
13	0.000224616	0.00033112	3232.37
14	0.00033112	0.00048779	2711.59
15	0.00048779	0.000718255	2248.35
16	0.000718255	0.00105727	1951.05
17	0.00105727	0.00155598	2721.13
18	0.00155598	0.00228958	45.3528
19	0.00228958	inf	45.3528
